candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
134,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday",True,,1/8/2025 8:13:30,,
135,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Thursday, Tuesday, Sunday, Saturday",True,,1/8/2025 8:35:11,Amazon,Sprinter and step vans
136,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,1/8/2025 9:22:58,Amazon Delivery Driver,Step vans are what I used to drive at Amazon before they updated their vans
138,True,True,True,False,False,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 13:28:08,,26 box truck
139,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 15:38:04,,Previous experience driving uhaul trucks for step father’s business.
140,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 15:54:29,I had over 130 stops in the Lodi (Winery area) and the cargo was Amazon packages. Some of the packages weight ranged from 3 pounds to 80 pounds.,"Step vans, Ford Transit, Amazon Vans"
141,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 15:55:04,120 to 150,All
142,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/8/2025 16:48:28,"Amazon 200plus delivered daily, cargo van",All types
143,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Sunday, Saturday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,1/8/2025 16:55:32,,
144,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 17:02:24,250 stops parcel using truck and van,LLV and metris
145,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 17:09:59,"I worked for Amazon 
I worked for the usps as a mail carrier",Box trucks and vans
146,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Friday, Thursday, Tuesday, Monday, Wednesday, Saturday",True,,1/8/2025 17:24:44,"170-200
Packages",26’ box trucks
147,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 18:02:38,Fed Ex Wandun Roseville,Fed Ex Vehicles
148,True,True,False,False,True,True,True,False,No - I do not consume marijuana,Two (2) weeks from now,"Wednesday, Friday, Thursday, Tuesday, Saturday",True,,1/8/2025 18:09:56,,A U-Haul truck
149,True,True,True,False,False,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 19:13:09,,Construction hauling equipment
151,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 19:29:01,Briefly worked as a private contractor delivering packages. I had to organize my own route as well.,
152,True,True,False,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday",False,,1/8/2025 19:29:05,Food,Uhaul
153,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/8/2025 19:32:09,,
155,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 19:46:03,,
156,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/8/2025 19:46:12,25 yes,Box truck
157,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/8/2025 19:52:21,"UPS driver helper, and ride along with Amazon have over 80 plus stops",
158,True,True,False,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,1/8/2025 20:03:42,,
159,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 20:06:22,,
160,True,True,True,False,True,True,False,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 20:13:53,,
161,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/8/2025 20:13:58,"Imperfect Foods , 160+ Stops Boxes usually weighed 50-80+ Pounds",
163,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Saturday, Thursday",True,,1/8/2025 20:15:39,Amazon 200 stops,Extra large van
164,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,1/8/2025 20:18:53,,
165,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 20:20:13,At least 111 at most 130-140,Box truck
166,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 20:23:00,150 or more,Driver for amazon and pizza hut
167,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 20:23:02,,
168,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 20:23:05,In my sales position I frequently delivered deliveries to my stores . Having 20-30 stops a day. This includes grocery and liquor stores.,
169,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,1/8/2025 20:23:46,,
170,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Friday, Saturday, Thursday, Sunday",True,,1/8/2025 20:24:35,Amazon xl  depending on size 50-120 packages,"Flatbed truck, cargo van, regular car, large and small box truck"
171,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Sunday, Thursday, Saturday",False,,1/8/2025 20:25:36,i had an average  of 170 stops and I was delivering amazon packages.,
172,True,True,True,False,False,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,1/8/2025 20:30:02,"Driven cargo van, 120 - 180 stops for packages. Maintain safety practices while driving and handling packages.","Cargo van, Ford, Ram. Van with 2 seats and camera equipment inside."
173,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/8/2025 20:31:30,i have delivered a part to a customer in order to get their computer working.,
174,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",False,,1/8/2025 20:33:13,,
175,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 20:36:36,,
176,True,True,True,False,True,True,True,False,Yes - I recreationally consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/8/2025 20:38:48,,RAM 550010ft flatbed
177,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",True,,1/8/2025 20:51:00,,
178,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday, Saturday",True,,1/8/2025 22:18:54,,
179,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday",True,,1/8/2025 22:28:17,More than 180 stops with amazon,Step van
180,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday",True,,1/8/2025 22:57:19,Amazon delivery driver,Up to 190 stops
181,True,True,False,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/9/2025 2:43:55,,Big cars
182,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/9/2025 3:08:15,"Its a pizza box deliveries
Stop around 60 in a day and its in a van",
183,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/9/2025 5:55:52,,
184,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/9/2025 6:53:40,"185 stops 
359 packages",
185,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/9/2025 11:00:29,Previous delivery experience working at an Amazon Delivery Service Provider. 120-180 stops per day.,"Ford Transit, RAM Promaster, Mercedes Step Van"
186,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/9/2025 17:09:37,I had about 100 stops a day delivering linens,
187,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/9/2025 18:45:23,,
188,True,True,True,False,True,True,True,True,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday",True,,1/9/2025 20:00:15,150-200,Wp & k
189,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/9/2025 20:40:14,DoorDash,"I have been driving large vehicles since my school years in Ukraine. Additionally, I have held both a California driver’s license and a Ukrainian driver’s license for over 10 years."
190,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday, Sunday",True,,1/9/2025 20:41:15,18-23 larger Amazon package involving a 26ft box truck,"26ft box truck , sidestep vans, sprintervan."
191,True,True,False,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/9/2025 21:59:03,,
193,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/9/2025 22:31:11,I delivered Amazon packages through Amazon flex,
194,True,True,True,False,False,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/9/2025 22:46:18,Delivering phones and tablets door-to-door,
196,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/10/2025 2:08:17,,"delivery vans that carry up to 200 pounds of weight in the back, and forklift"
197,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/10/2025 2:22:14,,
198,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/10/2025 4:01:31,"I worked for Amazon, and the numbers of stops varied everyday. The average number of stops would be from 200-300 stops, depending on the route. The cargo was mixed as well. From small packages, to large ones, that required me to use a dolly.",Amazon Large Transit Vans and Amazon Custom Delivery Vehicle (CDV).
